Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Italy,2021-01-29,1872571,22959,9,18,0
Italy,2021-01-30,1963000,23449,10,18,0
Italy,2021-01-31,2022860,23660,11,18,0
Italy,2021-02-01,2108799,24225,12,18,0
Italy,2021-02-02,2196447,25376,38,19,0
Italy,2021-02-03,2295384,26797,39,21,0
Italy,2021-02-04,2402851,28488,41,24,0
Italy,2021-02-05,2508002,31802,44,24,0
Italy,2021-02-06,2584209,33950,46,25,0
Italy,2021-02-07,2625737,34869,49,26,0
Italy,2021-02-08,2690316,37573,50,27,0
Italy,2021-02-09,2754088,41093,74,27,0
Italy,2021-02-10,2824473,44105,77,27,0
Italy,2021-02-11,2893428,47618,2980,27,0
Italy,2021-02-12,2958979,51976,7740,27,0
Italy,2021-02-13,3002675,55926,13050,27,0
Italy,2021-02-14,3024026,57454,20210,27,0
Italy,2021-02-15,3075881,61732,27142,27,0
Italy,2021-02-16,3131156,68641,36493,27,0
Italy,2021-02-17,3191279,76522,49325,27,0
Italy,2021-02-18,3257115,83787,66915,27,0
Italy,2021-02-19,3323938,91243,86361,28,0
Italy,2021-02-20,3376790,97712,105667,28,0
Italy,2021-02-21,3411878,103213,116355,28,0
Italy,2021-02-22,3488498,109431,139822,28,0
Italy,2021-02-23,3565302,114855,164702,28,0
Italy,2021-02-24,3654076,121360,192176,28,0
Italy,2021-02-25,3744953,127703,224061,28,0
Italy,2021-02-26,3837539,134110,264397,28,0
Italy,2021-02-27,3912859,141213,309330,28,0
Italy,2021-02-28,3961906,143961,336121,28,0
Italy,2021-03-01,4050565,151045,376672,29,0
Italy,2021-03-02,4149181,158556,433260,30,0
Italy,2021-03-03,4268935,168608,491742,30,0
Italy,2021-03-04,4395455,179709,553161,31,0
Italy,2021-03-05,4523271,192044,620126,31,0
Italy,2021-03-06,4624589,205436,684143,32,0
Italy,2021-03-07,4682968,213641,720869,33,0
Italy,2021-03-08,4792340,226031,781636,39,0
Italy,2021-03-09,4912150,238908,845381,40,0
Italy,2021-03-10,5050364,250129,912836,44,0
Italy,2021-03-11,5191165,262614,985311,53,0
Italy,2021-03-12,5320906,273169,1058684,61,0
Italy,2021-03-13,5419849,284567,1126208,67,0
Italy,2021-03-14,5478254,291408,1167301,72,0
Italy,2021-03-15,5591764,302504,1218622,82,0
Italy,2021-03-16,5720673,314557,1218816,99,0
Italy,2021-03-17,5875520,326308,1218855,126,0
Italy,2021-03-18,6026679,339470,1218952,146,0
Italy,2021-03-19,6173289,351175,1237641,159,0
Italy,2021-03-20,6286050,363681,1289047,164,0
Italy,2021-03-21,6362389,373301,1333920,167,0
Italy,2021-03-22,6476058,385366,1405329,171,0
Italy,2021-03-23,6608781,399154,1486438,175,0
Italy,2021-03-24,6773769,414860,1564553,177,0
Italy,2021-03-25,6944116,433384,1647935,180,0
Italy,2021-03-26,7113413,453134,1732153,186,0
Italy,2021-03-27,7257857,482283,1800449,191,0
Italy,2021-03-28,7348576,499754,1856240,192,0
Italy,2021-03-29,7494555,524469,1930143,193,0
Italy,2021-03-30,7660985,553810,2005591,195,0
Italy,2021-03-31,7872414,577529,2078282,213,0
Italy,2021-04-01,8079838,602981,2134722,221,0
Italy,2021-04-02,8266165,633746,2201865,224,0
Italy,2021-04-03,8413244,670301,2249421,226,0
Italy,2021-04-04,8459182,682302,2287869,230,0
Italy,2021-04-05,8551061,702674,2347230,234,0
Italy,2021-04-06,8711698,743564,2433063,291,0
Italy,2021-04-07,8933507,773894,2516546,298,0
Italy,2021-04-08,9181123,808510,2574843,307,0
Italy,2021-04-09,9428506,845096,2628249,336,0
Italy,2021-04-10,9648280,886400,2689533,341,0
Italy,2021-04-11,9795405,904397,2727173,345,0
Italy,2021-04-12,9960061,929284,2806164,352,0
Italy,2021-04-13,10126461,957671,2902165,360,0
Italy,2021-04-14,10320629,985034,3003562,362,0
Italy,2021-04-15,10557758,1010262,3094654,363,0
Italy,2021-04-16,10810112,1032088,3202588,364,0
Italy,2021-04-17,11039744,1054805,3311761,364,0
Italy,2021-04-18,11195965,1068386,3384970,365,0
Italy,2021-04-19,11394242,1085709,3481629,367,0
Italy,2021-04-20,11608153,1109960,3579072,368,0
Italy,2021-04-21,11850435,1140432,3681490,372,0
Italy,2021-04-22,12126285,1173731,3773304,663,0
Italy,2021-04-23,12403308,1207128,3869950,1208,0
Italy,2021-04-24,12651824,1250064,3964023,4247,0
Italy,2021-04-25,12802707,1282892,4040061,13000,0
Italy,2021-04-26,13035083,1322337,4104952,22363,0
Italy,2021-04-27,13278788,1376120,4173007,32188,0
Italy,2021-04-28,13548622,1431082,4250407,41136,0
Italy,2021-04-29,13925936,1486467,4339707,51264,0
Italy,2021-04-30,14306581,1535477,4426225,65901,0
Italy,2021-05-01,14612750,1578254,4494251,83755,0
Italy,2021-05-02,14876565,1609321,4558953,95346,0
Italy,2021-05-03,15145975,1650108,4651273,107224,0
Italy,2021-05-04,15410203,1711060,4768171,119379,0
Italy,2021-05-05,15702593,1766715,4893671,133736,0
Italy,2021-05-06,16051499,1815505,5005719,146767,0
Italy,2021-05-07,16426459,1869284,5111425,159325,0
Italy,2021-05-08,16758985,1930356,5215771,176560,0
Italy,2021-05-09,17009909,1963517,5307212,185600,0
Italy,2021-05-10,17292948,2005900,5416231,193733,0
Italy,2021-05-11,17572109,2072218,5519597,203827,0
Italy,2021-05-12,17885444,2134831,5620954,212826,0
Italy,2021-05-13,18266039,2183818,5713876,221108,0
Italy,2021-05-14,18666039,2234581,5811769,229291,0
Italy,2021-05-15,19042143,2290226,5908321,247262,0
Italy,2021-05-16,19321707,2325719,5987738,263525,0
Italy,2021-05-17,19645265,2371647,6068830,281535,0
Italy,2021-05-18,19946734,2425278,6166619,299755,0
Italy,2021-05-19,20259499,2481072,6268374,318220,0
Italy,2021-05-20,20663553,2522031,6358715,338310,0
Italy,2021-05-21,21076988,2567574,6454394,357015,0
Italy,2021-05-22,21409226,2634151,6540991,395400,0
Italy,2021-05-23,21665551,2689555,6601612,431404,0
Italy,2021-05-24,21947682,2759573,6682616,463932,0
Italy,2021-05-25,22198285,2858219,6784791,493387,0
Italy,2021-05-26,22480622,2966903,6891783,524539,0
Italy,2021-05-27,22872618,3044301,6992065,546660,0
Italy,2021-05-28,23285860,3107730,7090988,567197,0
Italy,2021-05-29,23658961,3165225,7166954,586290,0
Italy,2021-05-30,23951927,3205557,7217558,605209,0
Italy,2021-05-31,24212970,3292877,7293672,661792,0
Italy,2021-06-01,24466235,3376066,7360462,729050,0
Italy,2021-06-02,24755909,3423463,7398480,766997,0
Italy,2021-06-03,25198960,3476588,7463311,804951,0
Italy,2021-06-04,25663655,3535209,7526415,853015,0
Italy,2021-06-05,26115917,3579406,7592155,910424,0
Italy,2021-06-06,26481392,3609882,7660025,959581,0
Italy,2021-06-07,26894121,3656340,7735841,996988,0
Italy,2021-06-08,27294233,3717798,7816690,1038089,0
Italy,2021-06-09,27697254,3785439,7903120,1076605,0
Italy,2021-06-10,28180624,3828632,7978578,1109615,0
Italy,2021-06-11,28677131,3868122,8042590,1133705,0
Italy,2021-06-12,29156509,3913824,8069744,1148925,0
Italy,2021-06-13,29519848,3963475,8087346,1154665,0
Italy,2021-06-14,29960156,4018910,8119167,1161548,0
Italy,2021-06-15,30375309,4096440,8156779,1168668,0
Italy,2021-06-16,30793760,4184017,8201619,1176716,0
Italy,2021-06-17,31279471,4253453,8244279,1184684,0
Italy,2021-06-18,31785277,4310106,8286377,1190646,0
Italy,2021-06-19,32249876,4365718,8321556,1195155,0
Italy,2021-06-20,32607708,4413404,8351870,1197716,0
Italy,2021-06-21,33049723,4474017,8403905,1202587,0
Italy,2021-06-22,33480127,4559369,8455507,1207819,0
Italy,2021-06-23,33902692,4646415,8509605,1213497,0
Italy,2021-06-24,34413027,4698403,8554766,1218995,0
Italy,2021-06-25,34916458,4748507,8614605,1224068,0
Italy,2021-06-26,35360926,4803912,8667026,1227668,0
Italy,2021-06-27,35699620,4851794,8709265,1230953,0
Italy,2021-06-28,36128280,4911561,8777262,1234989,0
Italy,2021-06-29,36518059,4987301,8872483,1238690,0
Italy,2021-06-30,36912984,5056996,8977642,1243500,0
Italy,2021-07-01,37342082,5108244,9062289,1248588,0
Italy,2021-07-02,37756290,5160259,9148462,1252793,0
Italy,2021-07-03,38145872,5213421,9230963,1255571,0
Italy,2021-07-04,38453222,5253736,9295793,1258125,0
Italy,2021-07-05,38819648,5336937,9383677,1262357,0
Italy,2021-07-06,39188308,5411108,9476172,1266423,0
Italy,2021-07-07,39555749,5481913,9584039,1269711,0
Italy,2021-07-08,39992089,5531256,9681810,1273006,0
Italy,2021-07-09,40431895,5583335,9786685,1276002,0
Italy,2021-07-10,40855577,5626563,9887745,1277940,0
Italy,2021-07-11,41171190,5658155,9950381,1279780,0
Italy,2021-07-12,41573436,5717133,10053693,1283210,0
Italy,2021-07-13,41979160,5789181,10145298,1286284,0
Italy,2021-07-14,42364627,5870443,10242781,1290262,0
Italy,2021-07-15,42816494,5937154,10335272,1294326,0
Italy,2021-07-16,43256711,5998276,10427361,1297876,0
Italy,2021-07-17,43649967,6058293,10510320,1300228,0
Italy,2021-07-18,43970876,6113472,10578070,1301737,0
Italy,2021-07-19,44384987,6177786,10671652,1304944,0
Italy,2021-07-20,44776261,6252916,10769855,1308475,0
Italy,2021-07-21,45159718,6340703,10878553,1313686,0
Italy,2021-07-22,45577312,6415862,10989014,1318276,0
Italy,2021-07-23,45980066,6488109,11097866,1322898,0
Italy,2021-07-24,46313582,6559778,11183754,1327471,0
Italy,2021-07-25,46567705,6609011,11241356,1330379,0
Italy,2021-07-26,46965081,6685769,11327675,1335713,0
Italy,2021-07-27,47370883,6768144,11407391,1341921,0
Italy,2021-07-28,47720590,6872154,11486749,1348804,0
Italy,2021-07-29,48082027,6976522,11555572,1354697,0
Italy,2021-07-30,48430027,7081153,11613352,1360930,0
Italy,2021-07-31,48723252,7169281,11660756,1365171,0
Italy,2021-08-01,48911256,7239794,11696466,1367553,0
Italy,2021-08-02,49250183,7327751,11743365,1372009,0
Italy,2021-08-03,49593059,7414018,11779603,1376044,0
Italy,2021-08-04,49933851,7508849,11818897,1379740,0
Italy,2021-08-05,50273615,7595382,11851656,1383276,0
Italy,2021-08-06,50592681,7679123,11884810,1387839,0
Italy,2021-08-07,50839485,7748233,11911441,1390980,0
Italy,2021-08-08,51022141,7806932,11928349,1392555,0
Italy,2021-08-09,51318288,7893504,11950004,1396077,0
Italy,2021-08-10,51587662,7978773,11969995,1399670,0
Italy,2021-08-11,51847559,8055340,11988843,1403777,0
Italy,2021-08-12,52105586,8118113,12003786,1407433,0
Italy,2021-08-13,52338157,8168949,12014838,1410272,0
Italy,2021-08-14,52429483,8200188,12020149,1411305,0
Italy,2021-08-15,52468753,8211040,12022491,1411828,0
Italy,2021-08-16,52645024,8257840,12032754,1413866,0
Italy,2021-08-17,52823930,8312078,12047827,1417305,0
Italy,2021-08-18,53014277,8365774,12060352,1420912,0
Italy,2021-08-19,53186799,8420302,12072867,1424190,0
Italy,2021-08-20,53349543,8476920,12082976,1426717,0
Italy,2021-08-21,53453228,8520239,12091105,1428211,0
Italy,2021-08-22,53528889,8549672,12097852,1429794,0
Italy,2021-08-23,53746582,8628248,12109138,1433504,0
Italy,2021-08-24,53952388,8694461,12115804,1436213,0
Italy,2021-08-25,54172060,8761853,12121401,1439239,0
Italy,2021-08-26,54385222,8823328,12126517,1442022,0
Italy,2021-08-27,54597005,8896119,12130715,1444501,0
Italy,2021-08-28,54759738,8957537,12132794,1445985,0
Italy,2021-08-29,54881766,8994490,12134249,1446867,0
Italy,2021-08-30,55143305,9078576,12137358,1449247,0
Italy,2021-08-31,55382928,9158380,12140283,1451552,0
Italy,2021-09-01,55604039,9246936,12143358,1453422,0
Italy,2021-09-02,55818077,9327573,12145377,1455860,0
Italy,2021-09-03,56031184,9407545,12147220,1457594,0
Italy,2021-09-04,56185521,9472010,12148476,1458705,0
Italy,2021-09-05,56278624,9521149,12149050,1459328,0
Italy,2021-09-06,56480528,9606956,12150190,1460930,0
Italy,2021-09-07,56672954,9695228,12151305,1462497,0
Italy,2021-09-08,56859615,9777688,12152658,1464085,0
Italy,2021-09-09,57056621,9857071,12153628,1465554,0
Italy,2021-09-10,57255614,9930492,12154476,1466542,0
Italy,2021-09-11,57414329,9975733,12155083,1467463,0
Italy,2021-09-12,57520073,10001611,12155421,1467978,0
Italy,2021-09-13,57719481,10057494,12156299,1468786,0
Italy,2021-09-14,57902527,10112413,12157039,1470041,0
Italy,2021-09-15,58078658,10158823,12157751,1470939,0
Italy,2021-09-16,58249866,10202608,12158388,1471948,0
Italy,2021-09-17,58421535,10248372,12158990,1472889,0
Italy,2021-09-18,58588352,10287471,12159472,1473892,0
Italy,2021-09-19,58699166,10306977,12159703,1474418,0
Italy,2021-09-20,58914084,10357419,12160577,1475351,0
Italy,2021-09-21,59120621,10405699,12161233,1476512,0
Italy,2021-09-22,59328026,10449152,12161823,1477431,0
Italy,2021-09-23,59518505,10487362,12162370,1478647,0
Italy,2021-09-24,59711303,10528432,12163129,1479705,0
Italy,2021-09-25,59880178,10563320,12163650,1480776,0
Italy,2021-09-26,59988631,10581503,12163937,1481500,0
Italy,2021-09-27,60172519,10618425,12164523,1482599,0
Italy,2021-09-28,60338979,10653125,12165118,1483503,0
Italy,2021-09-29,60499739,10688683,12165759,1484271,0
Italy,2021-09-30,60662556,10728220,12166554,1485695,0
Italy,2021-10-01,60805626,10761048,12167055,1486234,0
Italy,2021-10-02,60928320,10788041,12167449,1486751,0
Italy,2021-10-03,60999719,10802353,12167670,1487031,0
Italy,2021-10-04,61147607,10829233,12168097,1487491,0
Italy,2021-10-05,61285694,10856715,12168463,1488022,0
Italy,2021-10-06,61417561,10883501,12168798,1488575,0
Italy,2021-10-07,61550246,10910932,12169180,1489173,0
Italy,2021-10-08,61693851,10939224,12169533,1489841,0
Italy,2021-10-09,61818938,10961804,12169796,1490491,0
Italy,2021-10-10,61890368,10975278,12169919,1490850,0
Italy,2021-10-11,62049547,10998507,12170407,1491309,0
Italy,2021-10-12,62214559,11022335,12170765,1492034,0
Italy,2021-10-13,62393643,11047582,12171102,1492764,0
Italy,2021-10-14,62586698,11078942,12171573,1493600,0
Italy,2021-10-15,62775496,11108871,12172025,1494318,0
Italy,2021-10-16,62920573,11134442,12172238,1494963,0
Italy,2021-10-17,63011093,11147500,12172379,1495375,0
Italy,2021-10-18,63183598,11171858,12172636,1495720,0
Italy,2021-10-19,63345079,11196248,12172826,1496101,0
Italy,2021-10-20,63511920,11217203,12173047,1496375,0
Italy,2021-10-21,63682683,11237995,12173221,1496727,0
Italy,2021-10-22,63840910,11259878,12173416,1497215,0
Italy,2021-10-23,63958008,11276361,12173536,1497425,0
Italy,2021-10-24,64016314,11285532,12173578,1497591,0
Italy,2021-10-25,64168085,11303644,12173729,1497807,0
Italy,2021-10-26,64323329,11319788,12173858,1498018,0
Italy,2021-10-27,64489854,11336533,12173969,1498246,0
Italy,2021-10-28,64666564,11355501,12174093,1498378,0
Italy,2021-10-29,64831940,11373408,12174219,1498503,0
Italy,2021-10-30,64951344,11388117,12174361,1498618,0
Italy,2021-10-31,65006378,11393903,12174405,1498666,0
Italy,2021-11-01,65054619,11398354,12174405,1498692,0
Italy,2021-11-02,65207410,11414164,12174406,1498774,0
Italy,2021-11-03,65387935,11429925,12174406,1498878,0
Italy,2021-11-04,65571452,11449862,12174407,1498950,0
Italy,2021-11-05,65765068,11472554,12174407,1499169,0
Italy,2021-11-06,65897160,11493454,12174407,1499253,0
Italy,2021-11-07,65954314,11503528,12174407,1499266,0
Italy,2021-11-08,66130171,11528816,12174408,1499361,0
Italy,2021-11-09,66309959,11556469,12174417,1499435,0
Italy,2021-11-10,66498401,11585742,12174421,1499489,0
Italy,2021-11-11,66684050,11619126,12174426,1499553,0
Italy,2021-11-12,66873871,11653158,12174440,1499642,0
Italy,2021-11-13,67010285,11683977,12174446,1499720,0
Italy,2021-11-14,67069898,11698521,12174447,1499762,0
Italy,2021-11-15,67248945,11731836,12174458,1499814,0
Italy,2021-11-16,67433587,11766862,12174468,1499910,0
Italy,2021-11-17,67619336,11805791,12174475,1499985,0
Italy,2021-11-18,67818416,11851008,12174489,1500056,0
Italy,2021-11-19,68021203,11902965,12174496,1500109,0
Italy,2021-11-20,68172167,11946880,12174501,1500174,0
Italy,2021-11-21,68237223,11965723,12174505,1500216,0
Italy,2021-11-22,68424039,12035122,12174510,1500287,0
Italy,2021-11-23,68635727,12109483,12174517,1500397,0
Italy,2021-11-24,68869559,12195359,12174526,1500536,0
Italy,2021-11-25,69118952,12297018,12174531,1500632,0
Italy,2021-11-26,69382294,12404469,12174537,1500758,0
Italy,2021-11-27,69588859,12513452,12174542,1500863,0
Italy,2021-11-28,69680060,12583692,12174546,1500929,0
Italy,2021-11-29,69918405,12725645,12174551,1501011,0
Italy,2021-11-30,70176356,12887658,12174552,1501136,0
Italy,2021-12-01,70454551,13074766,12174552,1501243,0
Italy,2021-12-02,70732694,13292034,12174553,1501343,0
Italy,2021-12-03,71023258,13526559,12174554,1501451,0
Italy,2021-12-04,71243639,13777443,12174555,1501616,0
Italy,2021-12-05,71360369,13955555,12174556,1501692,0
Italy,2021-12-06,71607110,14233543,12174556,1501809,0
Italy,2021-12-07,71856114,14528606,12174556,1501983,0
Italy,2021-12-08,71954207,14712148,12174556,1502073,0
Italy,2021-12-09,72211658,15013244,12174556,1502189,0
Italy,2021-12-10,72462089,15341719,12174556,1502323,0
Italy,2021-12-11,72646792,15668887,12174556,1502434,0
Italy,2021-12-12,72744234,15896640,12174556,1502504,0
Italy,2021-12-13,72935139,16229217,12174557,1502614,0
Italy,2021-12-14,73137750,16575667,12174558,1502751,0
Italy,2021-12-15,73354136,16929843,12174558,1502848,0
Italy,2021-12-16,73589310,17285005,12174558,1502982,0
Italy,2021-12-17,73816075,17642625,12174559,1503060,0
Italy,2021-12-18,74013904,17989910,12174559,1503148,0
Italy,2021-12-19,74119587,18234978,12174560,1503196,0
Italy,2021-12-20,74304294,18596589,12174561,1503302,0
Italy,2021-12-21,74508315,18954025,12174561,1503431,0
Italy,2021-12-22,74712736,19302442,12174561,1503582,0
Italy,2021-12-23,74895514,19614207,12174561,1503677,0
Italy,2021-12-24,74974180,19773360,12174561,1503728,0
Italy,2021-12-25,74990207,19793972,12174561,1503741,0
Italy,2021-12-26,75044831,19922895,12174561,1503767,0
Italy,2021-12-27,75253269,20311697,12174561,1503832,0
Italy,2021-12-28,75496143,20720487,12174561,1503899,0
Italy,2021-12-29,75739810,21117891,12174561,1503944,0
Italy,2021-12-30,75964532,21476035,12174562,1504039,0
Italy,2021-12-31,76063816,21657550,12174562,1504324,0
Italy,2022-01-01,76087650,21706863,12174563,1504351,0
Italy,2022-01-02,76203184,21930647,12174563,1504431,0
Italy,2022-01-03,76435892,22325318,12174563,1504545,0
Italy,2022-01-04,76699685,22750011,12174563,1504680,0
Italy,2022-01-05,76954472,23162036,12174563,1504743,0
Italy,2022-01-06,77082301,23374889,12174563,1504835,0
Italy,2022-01-07,77362701,23782082,12174563,1504942,0
Italy,2022-01-08,77629151,24156707,12174563,1505118,0
Italy,2022-01-09,77801380,24405655,12174563,1505266,0
Italy,2022-01-10,78083532,24791694,12174563,1505404,0
Italy,2022-01-11,78402269,25197709,12174563,1505539,0
Italy,2022-01-12,78729106,25584032,12174563,1505668,0
Italy,2022-01-13,79053393,25967385,12174563,1505757,0
Italy,2022-01-14,79376419,26351900,12174563,1505894,0
Italy,2022-01-15,79696940,26732002,12174563,1505997,0
Italy,2022-01-16,79905895,26957389,12174563,1506083,0
Italy,2022-01-17,80176932,27285246,12174563,1506178,0
Italy,2022-01-18,80476195,27616267,12174563,1506367,0
Italy,2022-01-19,80766261,27936928,12174563,1506422,0
Italy,2022-01-20,81055986,28250570,12174563,1506519,0
Italy,2022-01-21,81341139,28551732,12174563,1506614,0
Italy,2022-01-22,81612192,28846744,12174563,1506693,0
