Country,Code,Year,COVID-19 doses (cumulative)
Poland,POL,2023-07-23,58022468
Poland,POL,2023-07-24,58023090
Poland,POL,2023-07-25,58023140
Poland,POL,2023-07-27,58023210
Poland,POL,2023-07-28,58023280
Poland,POL,2023-07-29,58023364
Poland,POL,2023-07-31,58023424
Poland,POL,2023-08-01,58023464
Poland,POL,2023-08-02,58023520
Poland,POL,2023-08-03,58023584
Poland,POL,2023-08-04,58023630
Poland,POL,2023-08-05,58023650
Poland,POL,2023-08-06,58023650
Poland,POL,2023-08-08,58023748
Poland,POL,2023-08-09,58023810
Poland,POL,2023-08-10,58023890
Poland,POL,2023-08-12,58023972
Poland,POL,2023-08-13,58023976
Poland,POL,2023-08-14,58024010
Poland,POL,2023-08-16,58024084
Poland,POL,2023-08-17,58024144
Poland,POL,2023-08-18,58024230
Poland,POL,2023-08-19,58024270
Poland,POL,2023-08-20,58024270
Poland,POL,2023-08-21,58024336
Poland,POL,2023-08-22,58024390
Poland,POL,2023-08-23,58024470
Poland,POL,2023-08-24,58024556
Poland,POL,2023-08-25,58024628
Poland,POL,2023-08-26,58024680
Poland,POL,2023-08-27,58024680
Poland,POL,2023-08-28,58024750
Poland,POL,2023-08-29,58024810
Poland,POL,2023-08-30,58024870
Poland,POL,2023-08-31,58024972
Poland,POL,2023-09-01,58025084
Poland,POL,2023-09-02,58025144
Poland,POL,2023-09-03,58025150
Poland,POL,2023-09-04,58025200
Poland,POL,2023-09-05,58025200
Poland,POL,2023-09-06,58025256
Poland,POL,2023-09-07,58025440
Poland,POL,2023-09-08,58025476
Poland,POL,2023-09-09,58025490
Poland,POL,2023-09-10,58025510
Poland,POL,2023-09-11,58025560
Poland,POL,2023-09-12,58025610
Poland,POL,2023-09-13,58025676
Poland,POL,2023-09-14,58025770
Poland,POL,2023-09-15,58025932
Poland,POL,2023-09-16,58026548
Poland,POL,2023-09-17,58026644
Poland,POL,2023-09-18,58026696
Poland,POL,2023-09-19,58026750
Poland,POL,2023-09-20,58026828
Poland,POL,2023-09-21,58026892
Poland,POL,2023-09-22,58026980
Poland,POL,2023-09-23,58027024
Poland,POL,2023-09-24,58027028
Poland,POL,2023-09-25,58027120
Poland,POL,2023-09-26,58027196
Poland,POL,2023-09-27,58027264
Poland,POL,2023-09-28,58027370
Poland,POL,2023-09-29,58027564
Poland,POL,2023-09-30,58027580
Poland,POL,2023-10-01,58027596
Poland,POL,2023-10-02,58027692
Poland,POL,2023-10-03,58027772
Poland,POL,2023-10-04,58028536
Poland,POL,2023-10-05,58028690
Poland,POL,2023-10-06,58028812
Poland,POL,2023-10-07,58028870
Poland,POL,2023-10-08,58028880
Poland,POL,2023-10-09,58028976
Poland,POL,2023-10-10,58029064
Poland,POL,2023-10-11,58029140
Poland,POL,2023-10-12,58029236
Poland,POL,2023-10-13,58029360
Poland,POL,2023-10-14,58029412
Poland,POL,2023-10-15,58029430
Poland,POL,2023-10-16,58029516
Poland,POL,2023-10-17,58029590
Poland,POL,2023-10-18,58029680
Poland,POL,2023-10-19,58029790
Poland,POL,2023-10-20,58029908
Poland,POL,2023-10-21,58029936
Poland,POL,2023-10-22,58029964
Poland,POL,2023-10-23,58030044
Poland,POL,2023-10-24,58030110
Poland,POL,2023-10-25,58030216
Poland,POL,2023-10-26,58030340
Poland,POL,2023-10-27,58030436
Poland,POL,2023-10-28,58030500
Poland,POL,2023-10-29,58030524
Poland,POL,2023-10-30,58030612
Poland,POL,2023-10-31,58030730
Poland,POL,2023-11-01,58030736
Poland,POL,2023-11-02,58030812
Poland,POL,2023-11-03,58030972
Poland,POL,2023-11-04,58031030
Poland,POL,2023-11-05,58031044
Poland,POL,2023-11-06,58031236
Poland,POL,2023-11-07,58031660
Poland,POL,2023-11-08,58031884
Poland,POL,2023-11-09,58032144
Poland,POL,2023-11-10,58032404
Poland,POL,2023-12-23,58634590
Portugal,PRT,2021-01-01,5199
Portugal,PRT,2021-01-08,86088
Portugal,PRT,2021-01-15,138100
Portugal,PRT,2021-01-22,294624
Portugal,PRT,2021-01-29,383964
Portugal,PRT,2021-02-05,447164
Portugal,PRT,2021-02-12,589505
Portugal,PRT,2021-02-19,745949
Portugal,PRT,2021-02-26,947400
Portugal,PRT,2021-03-05,1124639
Portugal,PRT,2021-03-12,1278157
Portugal,PRT,2021-03-19,1476627
Portugal,PRT,2021-03-26,1763527
Portugal,PRT,2021-04-02,1993626
Portugal,PRT,2021-04-09,2312746
Portugal,PRT,2021-04-16,2802639
Portugal,PRT,2021-04-23,3163135
Portugal,PRT,2021-04-30,3610385
Portugal,PRT,2021-05-07,4215186
Portugal,PRT,2021-05-14,4822045
Portugal,PRT,2021-05-21,5359124
Portugal,PRT,2021-05-28,5932903
Portugal,PRT,2021-06-04,6514851
Portugal,PRT,2021-06-11,7138496
Portugal,PRT,2021-06-18,7883043
Portugal,PRT,2021-06-25,8617516
Portugal,PRT,2021-07-02,9452074
Portugal,PRT,2021-07-09,10520213
Portugal,PRT,2021-07-16,11297632
Portugal,PRT,2021-07-23,11976132
Portugal,PRT,2021-07-30,12589801
Portugal,PRT,2021-08-06,13236264
Portugal,PRT,2021-08-13,13912854
Portugal,PRT,2021-08-20,14522243
Portugal,PRT,2021-08-27,14962644
Portugal,PRT,2021-09-03,15400338
Portugal,PRT,2021-09-10,15784442
Portugal,PRT,2021-09-17,16094937
Portugal,PRT,2021-09-24,16239055
Portugal,PRT,2021-10-01,16325898
Portugal,PRT,2021-10-08,16389509
Portugal,PRT,2021-10-15,16476943
Portugal,PRT,2021-10-22,16640067
Portugal,PRT,2021-10-29,16791492
Portugal,PRT,2021-11-05,16927812
Portugal,PRT,2021-11-12,17135144
Portugal,PRT,2021-11-19,17423124
Portugal,PRT,2021-11-26,17892484
Portugal,PRT,2021-12-03,18395674
Portugal,PRT,2021-12-10,18910860
Portugal,PRT,2021-12-17,19330538
Portugal,PRT,2021-12-24,19614696
Portugal,PRT,2021-12-31,20043506
Portugal,PRT,2022-01-07,20682340
Portugal,PRT,2022-01-14,21276674
Portugal,PRT,2022-01-21,21885028
Portugal,PRT,2022-01-28,22440832
Portugal,PRT,2022-02-04,22959188
Portugal,PRT,2022-02-11,23340998
Portugal,PRT,2022-02-18,23529020
Portugal,PRT,2022-02-25,23700444
Portugal,PRT,2022-03-04,23746072
Portugal,PRT,2022-03-11,23792648
Portugal,PRT,2022-03-18,23830960
Portugal,PRT,2022-03-25,23870346
Portugal,PRT,2022-04-01,23906912
Portugal,PRT,2022-04-08,23935928
Portugal,PRT,2022-04-15,23952606
Portugal,PRT,2022-04-22,23986956
Portugal,PRT,2022-04-29,24016352
Portugal,PRT,2022-05-06,24046872
Portugal,PRT,2022-05-13,24078024
Portugal,PRT,2022-05-20,24159222
Portugal,PRT,2022-05-27,24287344
Portugal,PRT,2022-06-03,24450976
Portugal,PRT,2022-06-10,24590160
Portugal,PRT,2022-06-17,24700584
Portugal,PRT,2022-06-24,24787776
Portugal,PRT,2022-07-01,24851510
Portugal,PRT,2022-07-08,24893648
Portugal,PRT,2022-07-15,24925456
Portugal,PRT,2022-07-22,24953708
Portugal,PRT,2022-07-29,24979198
Portugal,PRT,2022-08-05,24995812
Portugal,PRT,2022-08-12,25010500
Portugal,PRT,2022-08-19,25022520
Portugal,PRT,2022-08-26,25035564
Portugal,PRT,2022-09-02,25046556
Portugal,PRT,2022-09-09,25115444
Portugal,PRT,2022-09-16,25283244
Portugal,PRT,2022-09-23,25493632
Portugal,PRT,2022-09-30,25723948
Portugal,PRT,2022-10-07,25950152
Portugal,PRT,2022-10-14,26205272
Portugal,PRT,2022-10-21,26463232
Portugal,PRT,2022-10-28,26694348
Portugal,PRT,2022-11-04,26888052
Portugal,PRT,2022-11-11,27088880
Portugal,PRT,2022-11-18,27257474
Portugal,PRT,2022-11-25,27458726
Portugal,PRT,2022-12-02,27676708
Portugal,PRT,2022-12-09,27863212
Portugal,PRT,2022-12-16,27993828
Portugal,PRT,2022-12-23,28026624
Portugal,PRT,2022-12-30,28058542
Portugal,PRT,2023-01-06,28081596
Portugal,PRT,2023-01-13,28103944
Portugal,PRT,2023-01-20,28125456
Portugal,PRT,2023-01-27,28147848
Portugal,PRT,2023-02-03,28169208
Portugal,PRT,2023-02-10,28185780
Portugal,PRT,2023-02-17,28198590
Portugal,PRT,2023-02-24,28205692
Portugal,PRT,2023-03-03,28213884
Portugal,PRT,2023-03-10,28219784
Portugal,PRT,2023-03-17,28225044
Portugal,PRT,2023-03-24,28229484
Portugal,PRT,2023-03-31,28232794
Portugal,PRT,2023-04-07,28234206
Portugal,PRT,2023-04-14,28236254
Portugal,PRT,2023-04-21,28237920
Portugal,PRT,2023-04-28,28239148
Portugal,PRT,2023-05-05,28240288
Portugal,PRT,2023-05-12,28241420
Portugal,PRT,2023-05-19,28242364
Portugal,PRT,2023-05-26,28243280
Portugal,PRT,2023-06-02,28244030
Portugal,PRT,2023-06-09,28244402
Portugal,PRT,2023-06-16,28244942
Portugal,PRT,2023-06-23,28245356
Portugal,PRT,2023-06-30,28245680
Portugal,PRT,2023-07-07,28245956
Portugal,PRT,2023-07-14,28246282
Portugal,PRT,2023-07-21,28246528
Portugal,PRT,2023-07-28,28246788
Portugal,PRT,2023-08-04,28246942
Portugal,PRT,2023-08-11,28247100
Portugal,PRT,2023-08-18,28247296
Portugal,PRT,2023-08-25,28247624
Portugal,PRT,2023-09-01,28247888
Portugal,PRT,2023-09-08,28248018
Portugal,PRT,2023-09-15,28248228
Portugal,PRT,2023-09-22,28248400
Portugal,PRT,2023-09-29,28314796
Qatar,QAT,2020-12-22,0
Qatar,QAT,2021-01-28,50000
Qatar,QAT,2021-02-18,140000
Qatar,QAT,2021-03-07,327000
Qatar,QAT,2021-03-10,380000
Qatar,QAT,2021-03-16,510000
Qatar,QAT,2021-03-21,594613
Qatar,QAT,2021-03-22,615655
Qatar,QAT,2021-03-23,637461
Qatar,QAT,2021-03-24,658325
Qatar,QAT,2021-03-25,679278
Qatar,QAT,2021-03-26,701943
Qatar,QAT,2021-03-27,721236
Qatar,QAT,2021-03-28,740309
Qatar,QAT,2021-03-29,765110
Qatar,QAT,2021-03-30,790676
Qatar,QAT,2021-03-31,816484
Qatar,QAT,2021-04-01,842000
Qatar,QAT,2021-04-02,867209
Qatar,QAT,2021-04-03,889202
Qatar,QAT,2021-04-04,910851
Qatar,QAT,2021-04-05,934843
Qatar,QAT,2021-04-06,961555
Qatar,QAT,2021-04-07,987673
Qatar,QAT,2021-04-08,1012716
Qatar,QAT,2021-04-09,1041632
Qatar,QAT,2021-04-10,1062250
Qatar,QAT,2021-04-11,1079776
Qatar,QAT,2021-04-12,1104726
Qatar,QAT,2021-04-13,1131631
Qatar,QAT,2021-04-14,1159479
Qatar,QAT,2021-04-15,1183191
Qatar,QAT,2021-04-16,1209648
Qatar,QAT,2021-04-17,1225110
Qatar,QAT,2021-04-18,1248229
Qatar,QAT,2021-04-19,1271478
Qatar,QAT,2021-04-20,1296520
Qatar,QAT,2021-04-21,1320866
Qatar,QAT,2021-04-22,1345423
Qatar,QAT,2021-04-23,1372396
Qatar,QAT,2021-04-24,1394781
Qatar,QAT,2021-04-25,1415761
Qatar,QAT,2021-04-26,1442708
Qatar,QAT,2021-04-27,1469633
Qatar,QAT,2021-04-28,1496833
Qatar,QAT,2021-04-29,1526775
Qatar,QAT,2021-04-30,1556203
Qatar,QAT,2021-05-01,1579002
Qatar,QAT,2021-05-02,1603913
Qatar,QAT,2021-05-03,1635398
Qatar,QAT,2021-05-04,1670911
Qatar,QAT,2021-05-05,1701914
Qatar,QAT,2021-05-06,1732471
Qatar,QAT,2021-05-07,1762545
Qatar,QAT,2021-05-08,1787160
Qatar,QAT,2021-05-09,1813240
Qatar,QAT,2021-05-10,1844658
Qatar,QAT,2021-05-11,1876178
Qatar,QAT,2021-05-12,1911663
Qatar,QAT,2021-05-13,1944628
Qatar,QAT,2021-05-14,1976748
Qatar,QAT,2021-05-15,2002018
Qatar,QAT,2021-05-16,2035475
Qatar,QAT,2021-05-17,2073354
Qatar,QAT,2021-05-18,2109980
Qatar,QAT,2021-05-19,2150749
Qatar,QAT,2021-05-20,2190807
Qatar,QAT,2021-05-21,2233616
Qatar,QAT,2021-05-23,2293240
Qatar,QAT,2021-05-24,2329338
Qatar,QAT,2021-05-25,2365647
Qatar,QAT,2021-05-26,2403165
Qatar,QAT,2021-05-27,2440930
Qatar,QAT,2021-05-28,2475837
Qatar,QAT,2021-05-29,2491638
Qatar,QAT,2021-05-30,2514585
Qatar,QAT,2021-05-31,2545193
Qatar,QAT,2021-06-01,2574692
Qatar,QAT,2021-06-02,2600344
Qatar,QAT,2021-06-03,2622285
Qatar,QAT,2021-06-04,2643573
Qatar,QAT,2021-06-05,2656695
Qatar,QAT,2021-06-06,2676239
Qatar,QAT,2021-06-07,2700942
Qatar,QAT,2021-06-08,2716670
Qatar,QAT,2021-06-09,2729437
Qatar,QAT,2021-06-10,2748452
Qatar,QAT,2021-06-11,2768028
Qatar,QAT,2021-06-12,2780916
Qatar,QAT,2021-06-13,2795091
Qatar,QAT,2021-06-14,2813022
Qatar,QAT,2021-06-15,2833984
Qatar,QAT,2021-06-16,2845587
Qatar,QAT,2021-06-17,2856149
Qatar,QAT,2021-06-18,2868162
Qatar,QAT,2021-06-19,2876509
Qatar,QAT,2021-06-20,2886323
Qatar,QAT,2021-06-21,2898814
Qatar,QAT,2021-06-22,2908963
Qatar,QAT,2021-06-23,2926066
Qatar,QAT,2021-06-24,2956057
Qatar,QAT,2021-06-25,2989246
Qatar,QAT,2021-06-26,3008822
Qatar,QAT,2021-06-27,3041661
Qatar,QAT,2021-06-28,3075375
Qatar,QAT,2021-06-29,3109044
Qatar,QAT,2021-06-30,3145062
Qatar,QAT,2021-07-01,3177744
Qatar,QAT,2021-07-02,3211237
Qatar,QAT,2021-07-03,3226308
Qatar,QAT,2021-07-04,3249265
Qatar,QAT,2021-07-05,3276416
Qatar,QAT,2021-07-06,3304045
Qatar,QAT,2021-07-07,3333203
Qatar,QAT,2021-07-08,3369163
Qatar,QAT,2021-07-09,3383787
Qatar,QAT,2021-07-10,3390306
Qatar,QAT,2021-07-11,3396963
Qatar,QAT,2021-07-12,3408423
Qatar,QAT,2021-07-13,3428791
Qatar,QAT,2021-07-14,3452235
Qatar,QAT,2021-07-15,3474944
Qatar,QAT,2021-07-16,3497554
Qatar,QAT,2021-07-17,3503040
Qatar,QAT,2021-07-18,3523001
Qatar,QAT,2021-07-19,3559312
Qatar,QAT,2021-07-20,3580870
Qatar,QAT,2021-07-21,3587683
Qatar,QAT,2021-07-22,3614811
Qatar,QAT,2021-07-23,3636272
Qatar,QAT,2021-07-24,3642002
Qatar,QAT,2021-07-26,3685591
Qatar,QAT,2021-07-27,3708551
Qatar,QAT,2021-07-28,3730856
Qatar,QAT,2021-07-29,3752281
Qatar,QAT,2021-07-30,3775560
Qatar,QAT,2021-07-31,3780468
Qatar,QAT,2021-08-01,3804298
Qatar,QAT,2021-08-02,3831811
Qatar,QAT,2021-08-03,3859284
Qatar,QAT,2021-08-04,3872889
Qatar,QAT,2021-08-05,3916863
Qatar,QAT,2021-08-06,3938599
Qatar,QAT,2021-08-07,3942271
Qatar,QAT,2021-08-08,3951518
Qatar,QAT,2021-08-09,3990966
Qatar,QAT,2021-08-10,4012536
Qatar,QAT,2021-08-11,4038555
Qatar,QAT,2021-08-13,4067088
Qatar,QAT,2021-08-14,4076666
Qatar,QAT,2021-08-15,4091569
Qatar,QAT,2021-08-16,4135062
Qatar,QAT,2021-08-17,4162791
Qatar,QAT,2021-08-18,4179382
Qatar,QAT,2021-08-19,4202478
Qatar,QAT,2021-08-20,4228126
Qatar,QAT,2021-08-21,4231970
Qatar,QAT,2021-08-22,4252387
Qatar,QAT,2021-08-23,4268255
Qatar,QAT,2021-08-24,4287922
Qatar,QAT,2021-08-25,4314791
Qatar,QAT,2021-08-26,4333672
Qatar,QAT,2021-08-27,4363903
Qatar,QAT,2021-08-28,4369584
Qatar,QAT,2021-08-29,4413329
Qatar,QAT,2021-08-31,4454401
Qatar,QAT,2021-09-01,4479962
Qatar,QAT,2021-09-02,4501397
Qatar,QAT,2021-09-04,4504557
Qatar,QAT,2021-09-06,4535813
Qatar,QAT,2021-09-08,4550682
Qatar,QAT,2021-09-09,4561509
Qatar,QAT,2021-09-11,4578600
Qatar,QAT,2021-09-12,4587397
Qatar,QAT,2021-09-13,4605920
Qatar,QAT,2021-09-14,4615678
Qatar,QAT,2021-09-15,4624179
Qatar,QAT,2021-09-16,4633897
Qatar,QAT,2021-09-17,4647414
Qatar,QAT,2021-09-18,4653019
Qatar,QAT,2021-09-21,4675941
Qatar,QAT,2021-09-23,4686559
Qatar,QAT,2021-09-25,4690049
Qatar,QAT,2021-09-26,4696753
Qatar,QAT,2021-09-28,4702517
Qatar,QAT,2021-09-29,4708867
Qatar,QAT,2021-09-30,4712907
Qatar,QAT,2021-10-01,4720147
Qatar,QAT,2021-10-02,4722279
Qatar,QAT,2021-10-03,4724998
Qatar,QAT,2021-10-04,4734750
Qatar,QAT,2021-10-05,4739995
Qatar,QAT,2021-10-06,4744058
Qatar,QAT,2021-10-07,4748753
Qatar,QAT,2021-10-08,4754884
Qatar,QAT,2021-10-09,4760876
Qatar,QAT,2021-10-10,4767210
Qatar,QAT,2021-10-12,4772142
Qatar,QAT,2021-10-13,4776367
Qatar,QAT,2021-10-14,4780790
Qatar,QAT,2021-10-15,4785841
Qatar,QAT,2021-10-16,4787360
Qatar,QAT,2021-10-17,4790350
Qatar,QAT,2021-10-18,4793618
Qatar,QAT,2021-10-19,4799513
Qatar,QAT,2021-10-21,4802306
Qatar,QAT,2021-10-22,4805934
Qatar,QAT,2021-10-23,4807293
Qatar,QAT,2021-10-24,4811693
Qatar,QAT,2021-10-25,4815431
Qatar,QAT,2021-10-26,4819051
Qatar,QAT,2021-10-27,4821695
Qatar,QAT,2021-10-28,4826586
Qatar,QAT,2021-10-29,4830809
Qatar,QAT,2021-10-30,4832023
Qatar,QAT,2021-10-31,4834881
Qatar,QAT,2021-11-01,4838632
Qatar,QAT,2021-11-02,4842210
Qatar,QAT,2021-11-03,4845533
Qatar,QAT,2021-11-04,4848914
Qatar,QAT,2021-11-05,4852998
Qatar,QAT,2021-11-06,4854499
Qatar,QAT,2021-11-07,4856503
Qatar,QAT,2021-11-08,4859929
Qatar,QAT,2021-11-09,4863433
Qatar,QAT,2021-11-10,4866853
Qatar,QAT,2021-11-11,4870836
Qatar,QAT,2021-11-12,4876778
Qatar,QAT,2021-11-14,4878413
Qatar,QAT,2021-11-15,4884108
Qatar,QAT,2021-11-16,4889583
Qatar,QAT,2021-11-17,4894936
Qatar,QAT,2021-11-18,4901128
Qatar,QAT,2021-11-20,4911463
Qatar,QAT,2021-11-21,4922055
Qatar,QAT,2021-11-23,4936861
Qatar,QAT,2021-11-25,4954143
Qatar,QAT,2021-11-27,4957916
Qatar,QAT,2021-11-28,4961912
Qatar,QAT,2021-11-29,4971477
Qatar,QAT,2021-11-30,4979699
Qatar,QAT,2021-12-01,4989421
Qatar,QAT,2021-12-02,4996503
Qatar,QAT,2021-12-03,5004650
Qatar,QAT,2021-12-04,5011447
Qatar,QAT,2021-12-06,5018927
Qatar,QAT,2021-12-07,5028254
Qatar,QAT,2021-12-08,5035470
Qatar,QAT,2021-12-09,5043480
Qatar,QAT,2021-12-10,5051876
Qatar,QAT,2021-12-11,5059023
Qatar,QAT,2021-12-13,5077164
Qatar,QAT,2021-12-14,5088710
Qatar,QAT,2021-12-15,5098068
Qatar,QAT,2021-12-17,5105894
Qatar,QAT,2021-12-18,5108730
Qatar,QAT,2021-12-19,5114157
Qatar,QAT,2021-12-20,5125842
Qatar,QAT,2021-12-22,5132874
Qatar,QAT,2021-12-23,5141455
Qatar,QAT,2021-12-24,5153010
Qatar,QAT,2021-12-26,5155770
Qatar,QAT,2021-12-27,5163471
Qatar,QAT,2021-12-28,5182058
Qatar,QAT,2021-12-30,5193431
Qatar,QAT,2021-12-31,5205664
Qatar,QAT,2022-01-01,5209637
Qatar,QAT,2022-01-02,5213945
Qatar,QAT,2022-01-03,5224040
Qatar,QAT,2022-01-04,5235303
Qatar,QAT,2022-01-05,5245738
Qatar,QAT,2022-01-06,5268550
Qatar,QAT,2022-01-08,5279265
Qatar,QAT,2022-01-10,5317308
Qatar,QAT,2022-01-12,5372222
Qatar,QAT,2022-01-14,5403271
Qatar,QAT,2022-01-15,5409304
Qatar,QAT,2022-01-16,5412717
Qatar,QAT,2022-01-17,5447278
Qatar,QAT,2022-01-18,5479206
Qatar,QAT,2022-01-19,5513979
Qatar,QAT,2022-01-20,5543839
Qatar,QAT,2022-01-21,5586386
Qatar,QAT,2022-01-22,5589214
Qatar,QAT,2022-01-24,5621332
Qatar,QAT,2022-01-25,5655277
Qatar,QAT,2022-01-26,5692705
Qatar,QAT,2022-01-27,5731330
Qatar,QAT,2022-01-28,5774591
Qatar,QAT,2022-01-29,5777396
Qatar,QAT,2022-01-30,5783563
Qatar,QAT,2022-01-31,5819013
Qatar,QAT,2022-02-01,5850221
Qatar,QAT,2022-02-02,5878254
Qatar,QAT,2022-02-03,5905780
Qatar,QAT,2022-02-04,5948757
Qatar,QAT,2022-02-05,5958466
Qatar,QAT,2022-02-07,5984713
Qatar,QAT,2022-02-09,6016957
Qatar,QAT,2022-02-10,6037870
Qatar,QAT,2022-02-11,6067191
Qatar,QAT,2022-02-12,6071838
Qatar,QAT,2022-02-13,6084258
Qatar,QAT,2022-02-14,6105201
Qatar,QAT,2022-02-15,6123679
Qatar,QAT,2022-02-16,6143063
Qatar,QAT,2022-02-17,6161494
Qatar,QAT,2022-02-19,6198407
Qatar,QAT,2022-02-20,6201271
Qatar,QAT,2022-02-21,6222845
Qatar,QAT,2022-02-22,6241774
Qatar,QAT,2022-02-23,6262739
Qatar,QAT,2022-02-24,6276851
Qatar,QAT,2022-02-25,6300785
Qatar,QAT,2022-02-26,6303572
Qatar,QAT,2022-02-27,6306789
Qatar,QAT,2022-02-28,6325732
Qatar,QAT,2022-03-01,6341479
Qatar,QAT,2022-03-02,6355187
Qatar,QAT,2022-03-04,6395418
Qatar,QAT,2022-03-05,6397165
Qatar,QAT,2022-03-06,6398889
Qatar,QAT,2022-03-07,6414031
Qatar,QAT,2022-03-08,6427469
Qatar,QAT,2022-03-09,6438899
Qatar,QAT,2022-03-10,6472465
Qatar,QAT,2022-03-12,6474303
Qatar,QAT,2022-03-13,6476114
Qatar,QAT,2022-03-14,6481249
Qatar,QAT,2022-03-15,6486093
Qatar,QAT,2022-03-16,6502144
Qatar,QAT,2022-03-18,6537174
Qatar,QAT,2022-03-19,6538715
Qatar,QAT,2022-03-20,6543862
Qatar,QAT,2022-03-21,6548065
Qatar,QAT,2022-03-22,6551880
Qatar,QAT,2022-03-23,6575051
Qatar,QAT,2022-03-25,6594382
Qatar,QAT,2022-03-26,6597375
Qatar,QAT,2022-03-28,6603059
Qatar,QAT,2022-03-29,6607185
Qatar,QAT,2022-03-30,6619291
Qatar,QAT,2022-03-31,6629871
Qatar,QAT,2022-04-03,6652044
Qatar,QAT,2022-04-04,6653660
Qatar,QAT,2022-04-05,6661777
Qatar,QAT,2022-04-07,6666092
Qatar,QAT,2022-04-08,6673605
Qatar,QAT,2022-04-09,6674623
Qatar,QAT,2022-04-10,6676605
Qatar,QAT,2022-04-11,6682512
Qatar,QAT,2022-04-13,6694215
Qatar,QAT,2022-04-17,6704261
Qatar,QAT,2022-04-19,6707793
Qatar,QAT,2022-04-20,6713747
Qatar,QAT,2022-04-21,6726653
Qatar,QAT,2022-04-22,6736690
Qatar,QAT,2022-04-24,6737832
Qatar,QAT,2022-04-25,6740482
Qatar,QAT,2022-04-26,6742968
Qatar,QAT,2022-04-28,6753103
Qatar,QAT,2022-04-29,6760398
Qatar,QAT,2022-04-30,6761243
Qatar,QAT,2022-05-01,6762030
Qatar,QAT,2022-05-02,6763103
Qatar,QAT,2022-05-03,6763696
Qatar,QAT,2022-05-04,6765845
Qatar,QAT,2022-05-06,6772200
Qatar,QAT,2022-05-07,6772996
Qatar,QAT,2022-05-08,6774162
Qatar,QAT,2022-05-09,6776351
Qatar,QAT,2022-05-10,6778361
Qatar,QAT,2022-05-11,6785998
Qatar,QAT,2022-05-12,6793081
Qatar,QAT,2022-05-13,6805865
Qatar,QAT,2022-05-14,6807116
Qatar,QAT,2022-05-15,6811585
Qatar,QAT,2022-05-16,6814656
Qatar,QAT,2022-05-18,6832088
Qatar,QAT,2022-05-19,6838429
Qatar,QAT,2022-05-20,6850534
Qatar,QAT,2022-05-21,6851043
Qatar,QAT,2022-05-22,6852769
Qatar,QAT,2022-05-23,6855809
Qatar,QAT,2022-05-24,6858568
Qatar,QAT,2022-05-25,6864672
Qatar,QAT,2022-05-26,6869891
Qatar,QAT,2022-05-27,6879319
Qatar,QAT,2022-05-28,6880233
Qatar,QAT,2022-05-29,6881138
Qatar,QAT,2022-05-30,6883655
Qatar,QAT,2022-05-31,6885951
Qatar,QAT,2022-06-01,6890950
Qatar,QAT,2022-06-02,6895561
Qatar,QAT,2022-06-03,6903493
Qatar,QAT,2022-06-05,6904299
Qatar,QAT,2022-06-06,6906859
Qatar,QAT,2022-06-07,6909213
Qatar,QAT,2022-06-08,6914015
Qatar,QAT,2022-06-14,6933713
Qatar,QAT,2022-06-21,6957446
Qatar,QAT,2022-06-27,6974984
Qatar,QAT,2022-06-30,6981756
Qatar,QAT,2022-07-10,7269500
Qatar,QAT,2022-07-17,7280398
Qatar,QAT,2022-07-19,7302700
Qatar,QAT,2022-08-07,7339048
Qatar,QAT,2022-08-09,7353987
Qatar,QAT,2022-08-22,7367403
Qatar,QAT,2022-08-30,7397097
Qatar,QAT,2022-09-04,7415838
Qatar,QAT,2022-09-11,7438750
Qatar,QAT,2022-09-18,7462980
Qatar,QAT,2022-09-26,7487616
Qatar,QAT,2022-09-28,7491345
Qatar,QAT,2022-10-03,7509528
Qatar,QAT,2022-10-11,7538182
Qatar,QAT,2022-10-16,7557802
Qatar,QAT,2022-10-24,7584081
Qatar,QAT,2022-11-01,7592322
Qatar,QAT,2022-11-08,7594620
Qatar,QAT,2022-11-15,7596148
Qatar,QAT,2022-11-20,7597091
Qatar,QAT,2022-11-27,7597911
Qatar,QAT,2022-12-04,7598133
Qatar,QAT,2022-12-07,7598949
Qatar,QAT,2022-12-12,7599097
Qatar,QAT,2022-12-22,7601367
Qatar,QAT,2023-01-06,7603722
Qatar,QAT,2023-01-29,7605455
Qatar,QAT,2023-02-07,7605882
Qatar,QAT,2023-02-14,7606485
Qatar,QAT,2023-02-19,7606840
Qatar,QAT,2023-02-26,7607265
Qatar,QAT,2023-03-05,7607611
Qatar,QAT,2023-03-12,7607945
Qatar,QAT,2023-03-19,7608190
Qatar,QAT,2023-03-26,7608371
Qatar,QAT,2023-04-02,7608548
Qatar,QAT,2023-04-09,7608683
Qatar,QAT,2023-04-16,7608807
Qatar,QAT,2023-04-30,7608981
Qatar,QAT,2023-05-07,7609178
Romania,ROU,2020-12-27,965
Romania,ROU,2020-12-28,2066
Romania,ROU,2020-12-29,2778
Romania,ROU,2020-12-30,5666
Romania,ROU,2020-12-31,10289
Romania,ROU,2021-01-01,11656
Romania,ROU,2021-01-02,13242
Romania,ROU,2021-01-03,13596
Romania,ROU,2021-01-04,25508
Romania,ROU,2021-01-05,41609
Romania,ROU,2021-01-06,58554
Romania,ROU,2021-01-07,76400
Romania,ROU,2021-01-08,92706
Romania,ROU,2021-01-09,102301
Romania,ROU,2021-01-10,108294
Romania,ROU,2021-01-11,125190
Romania,ROU,2021-01-12,140447
Romania,ROU,2021-01-13,154268
Romania,ROU,2021-01-14,168089
