Country,Code,Date,Weekly new hospital admissions
England,,2022-10-13,7962
England,,2022-10-14,7994
England,,2022-10-15,8009
England,,2022-10-16,7963
England,,2022-10-17,7809
England,,2022-10-18,7703
England,,2022-10-19,7617
England,,2022-10-20,7423
England,,2022-10-21,7276
England,,2022-10-22,7161
England,,2022-10-23,6839
England,,2022-10-24,6588
England,,2022-10-25,6350
England,,2022-10-26,6143
England,,2022-10-27,5863
England,,2022-10-28,5590
England,,2022-10-29,5323
England,,2022-10-30,5079
England,,2022-10-31,4839
England,,2022-11-01,4665
England,,2022-11-02,4379
England,,2022-11-03,4174
England,,2022-11-04,4026
England,,2022-11-05,3904
England,,2022-11-06,3764
England,,2022-11-07,3732
England,,2022-11-08,3593
England,,2022-11-09,3557
England,,2022-11-10,3539
England,,2022-11-11,3564
England,,2022-11-12,3538
England,,2022-11-13,3483
England,,2022-11-14,3407
England,,2022-11-15,3351
England,,2022-11-16,3358
England,,2022-11-17,3324
England,,2022-11-18,3326
England,,2022-11-19,3351
England,,2022-11-20,3340
England,,2022-11-21,3321
England,,2022-11-22,3374
England,,2022-11-23,3368
England,,2022-11-24,3374
England,,2022-11-25,3380
England,,2022-11-26,3423
England,,2022-11-27,3546
England,,2022-11-28,3682
England,,2022-11-29,3796
England,,2022-11-30,3850
England,,2022-12-01,3911
England,,2022-12-02,3936
England,,2022-12-03,3996
England,,2022-12-04,4028
England,,2022-12-05,4113
England,,2022-12-06,4231
England,,2022-12-07,4389
England,,2022-12-08,4503
England,,2022-12-09,4642
England,,2022-12-10,4726
England,,2022-12-11,5009
England,,2022-12-12,5250
England,,2022-12-13,5497
England,,2022-12-14,5712
England,,2022-12-15,6079
England,,2022-12-16,6306
England,,2022-12-17,6523
England,,2022-12-18,6827
England,,2022-12-19,7158
England,,2022-12-20,7508
England,,2022-12-21,7838
England,,2022-12-22,8010
England,,2022-12-23,8075
England,,2022-12-24,8056
England,,2022-12-25,7724
England,,2022-12-26,7416
England,,2022-12-27,7174
England,,2022-12-28,7126
England,,2022-12-29,7115
England,,2022-12-30,7156
England,,2022-12-31,7099
England,,2023-01-01,7039
England,,2023-01-02,6967
England,,2023-01-03,6825
England,,2023-01-04,6502
England,,2023-01-05,6176
England,,2023-01-06,5941
England,,2023-01-07,5846
England,,2023-01-08,5838
England,,2023-01-09,5659
England,,2023-01-10,5328
England,,2023-01-11,5098
England,,2023-01-12,4863
England,,2023-01-13,4668
England,,2023-01-14,4457
England,,2023-01-15,4248
England,,2023-01-16,4110
England,,2023-01-17,4014
England,,2023-01-18,3917
England,,2023-01-19,3871
England,,2023-01-20,3808
England,,2023-01-21,3884
England,,2023-01-22,3907
England,,2023-01-23,3925
England,,2023-01-24,4055
England,,2023-01-25,4166
England,,2023-01-26,4202
England,,2023-01-27,4313
England,,2023-01-28,4382
England,,2023-01-29,4497
England,,2023-01-30,4621
England,,2023-01-31,4678
England,,2023-02-01,4752
England,,2023-02-02,4811
England,,2023-02-03,4826
England,,2023-02-04,4932
England,,2023-02-05,4974
England,,2023-02-06,5058
England,,2023-02-07,5123
England,,2023-02-08,5111
England,,2023-02-09,5216
England,,2023-02-10,5286
England,,2023-02-11,5361
England,,2023-02-12,5480
England,,2023-02-13,5604
England,,2023-02-14,5699
England,,2023-02-15,5909
England,,2023-02-16,6050
England,,2023-02-17,6192
England,,2023-02-18,6198
England,,2023-02-19,6244
England,,2023-02-20,6278
England,,2023-02-21,6333
England,,2023-02-22,6234
England,,2023-02-23,6120
England,,2023-02-24,6000
England,,2023-02-25,5980
England,,2023-02-26,5961
England,,2023-02-27,5911
England,,2023-02-28,5886
England,,2023-03-01,6000
England,,2023-03-02,6102
England,,2023-03-03,6187
England,,2023-03-04,6201
England,,2023-03-05,6182
England,,2023-03-06,6288
England,,2023-03-07,6391
England,,2023-03-08,6520
England,,2023-03-09,6551
England,,2023-03-10,6584
England,,2023-03-11,6711
England,,2023-03-12,6908
England,,2023-03-13,7058
England,,2023-03-14,7113
England,,2023-03-15,7002
England,,2023-03-16,7100
England,,2023-03-17,7159
England,,2023-03-18,7142
England,,2023-03-19,7120
England,,2023-03-20,6950
England,,2023-03-21,6915
England,,2023-03-22,6932
England,,2023-03-23,6867
England,,2023-03-24,6787
England,,2023-03-25,6664
England,,2023-03-26,6440
England,,2023-03-27,6307
England,,2023-03-28,6176
England,,2023-03-29,6169
England,,2023-03-30,6005
England,,2023-03-31,5942
England,,2023-04-01,5930
England,,2023-04-02,5876
England,,2023-04-03,5760
England,,2023-04-04,5612
England,,2023-04-05,5365
England,,2023-04-06,5137
England,,2023-04-07,4958
England,,2023-04-08,4766
England,,2023-04-09,4607
England,,2023-04-10,4556
England,,2023-04-11,4493
England,,2023-04-12,4347
England,,2023-04-13,4348
England,,2023-04-14,4320
England,,2023-04-15,4303
England,,2023-04-16,4267
England,,2023-04-17,4207
England,,2023-04-18,4041
England,,2023-04-19,3979
England,,2023-04-20,3852
England,,2023-04-21,3788
England,,2023-04-22,3690
England,,2023-04-23,3684
England,,2023-04-24,3550
England,,2023-04-25,3504
England,,2023-04-26,3477
England,,2023-04-27,3509
England,,2023-04-28,3485
England,,2023-04-29,3468
England,,2023-04-30,3326
England,,2023-05-01,3318
England,,2023-05-02,3312
England,,2023-05-03,3223
England,,2023-05-04,3141
England,,2023-05-05,3143
England,,2023-05-06,3131
England,,2023-05-07,3063
England,,2023-05-08,3002
England,,2023-05-09,2954
England,,2023-05-10,2963
England,,2023-05-11,2926
England,,2023-05-12,2829
England,,2023-05-13,2718
England,,2023-05-14,2703
England,,2023-05-15,2621
England,,2023-05-16,2547
England,,2023-05-17,2438
England,,2023-05-18,2375
England,,2023-05-19,2319
England,,2023-05-20,2295
England,,2023-05-21,2278
England,,2023-05-22,2268
England,,2023-05-23,2266
England,,2023-05-24,2256
England,,2023-05-25,2235
England,,2023-05-26,2228
England,,2023-05-27,2200
England,,2023-05-28,2129
England,,2023-05-29,2064
England,,2023-05-30,2000
England,,2023-05-31,1950
England,,2023-06-01,1921
England,,2023-06-02,1867
England,,2023-06-03,1825
England,,2023-06-04,1823
England,,2023-06-05,1800
England,,2023-06-06,1773
England,,2023-06-07,1755
England,,2023-06-08,1717
England,,2023-06-09,1708
England,,2023-06-10,1711
England,,2023-06-11,1708
England,,2023-06-12,1655
England,,2023-06-13,1611
England,,2023-06-14,1551
England,,2023-06-15,1456
England,,2023-06-16,1388
England,,2023-06-17,1332
England,,2023-06-18,1226
England,,2023-06-19,1153
England,,2023-06-20,1074
England,,2023-06-21,987
England,,2023-06-22,951
England,,2023-06-23,916
England,,2023-06-24,887
England,,2023-06-25,843
England,,2023-06-26,800
England,,2023-06-27,730
England,,2023-06-28,726
England,,2023-06-29,708
England,,2023-06-30,721
England,,2023-07-01,696
England,,2023-07-02,691
England,,2023-07-03,699
England,,2023-07-04,744
England,,2023-07-05,736
England,,2023-07-06,750
England,,2023-07-07,757
England,,2023-07-08,799
England,,2023-07-09,830
England,,2023-07-10,876
England,,2023-07-11,891
England,,2023-07-12,917
England,,2023-07-13,930
England,,2023-07-14,931
England,,2023-07-15,944
England,,2023-07-16,948
England,,2023-07-17,930
England,,2023-07-18,915
England,,2023-07-19,960
England,,2023-07-20,996
England,,2023-07-21,1027
England,,2023-07-22,1050
England,,2023-07-23,1121
England,,2023-07-24,1226
England,,2023-07-25,1288
England,,2023-07-26,1314
England,,2023-07-27,1398
England,,2023-07-28,1437
England,,2023-07-29,1470
England,,2023-07-30,1560
England,,2023-07-31,1570
England,,2023-08-01,1639
England,,2023-08-02,1722
England,,2023-08-03,1746
England,,2023-08-04,1804
England,,2023-08-05,1834
England,,2023-08-06,1850
England,,2023-08-07,1953
England,,2023-08-08,2037
England,,2023-08-09,2080
England,,2023-08-10,2116
England,,2023-08-11,2147
England,,2023-08-12,2189
England,,2023-08-13,2249
England,,2023-08-14,2249
England,,2023-08-15,2250
England,,2023-08-16,2249
England,,2023-08-17,2243
England,,2023-08-18,2254
England,,2023-08-19,2231
England,,2023-08-20,2202
England,,2023-08-21,2222
England,,2023-08-22,2240
England,,2023-08-23,2238
England,,2023-08-24,2281
England,,2023-08-25,2282
England,,2023-08-26,2306
England,,2023-08-27,2251
England,,2023-08-28,2283
England,,2023-08-29,2321
England,,2023-08-30,2435
England,,2023-08-31,2447
England,,2023-09-01,2535
England,,2023-09-02,2643
England,,2023-09-03,2894
England,,2023-09-04,3025
England,,2023-09-05,3106
England,,2023-09-06,3152
England,,2023-09-07,3265
England,,2023-09-08,3287
England,,2023-09-09,3313
England,,2023-09-10,3228
England,,2023-09-11,3129
England,,2023-09-12,3078
England,,2023-09-13,2950
England,,2023-09-14,2819
England,,2023-09-15,2766
England,,2023-09-16,2746
England,,2023-09-17,2737
England,,2023-09-18,2752
England,,2023-09-19,2772
England,,2023-09-20,2878
England,,2023-09-21,2970
England,,2023-09-22,3060
England,,2023-09-23,3094
England,,2023-09-24,3178
England,,2023-09-25,3324
England,,2023-09-26,3492
England,,2023-09-27,3640
England,,2023-09-28,3766
England,,2023-09-29,3830
England,,2023-09-30,3897
England,,2023-10-01,4036
England,,2023-10-02,4113
England,,2023-10-03,4180
England,,2023-10-04,4186
England,,2023-10-05,4307
England,,2023-10-06,4312
England,,2023-10-07,4340
England,,2023-10-08,4332
England,,2023-10-09,4294
England,,2023-10-10,4269
England,,2023-10-11,4195
England,,2023-10-12,4035
England,,2023-10-13,3969
England,,2023-10-14,3857
England,,2023-10-15,3721
England,,2023-10-16,3526
England,,2023-10-17,3402
England,,2023-10-18,3400
England,,2023-10-19,3384
England,,2023-10-20,3378
England,,2023-10-21,3354
England,,2023-10-22,3351
England,,2023-10-23,3360
England,,2023-10-24,3310
England,,2023-10-25,3189
England,,2023-10-26,3128
England,,2023-10-27,3062
England,,2023-10-28,3021
England,,2023-10-29,2866
England,,2023-10-30,2809
England,,2023-10-31,2684
England,,2023-11-01,2634
England,,2023-11-02,2567
England,,2023-11-03,2506
England,,2023-11-04,2480
England,,2023-11-05,2479
England,,2023-11-06,2438
England,,2023-11-07,2419
England,,2023-11-08,2379
England,,2023-11-09,2351
England,,2023-11-10,2300
England,,2023-11-11,2257
England,,2023-11-12,2198
England,,2023-11-13,2151
England,,2023-11-14,2108
England,,2023-11-15,2086
England,,2023-11-16,2017
England,,2023-11-17,2012
England,,2023-11-18,1977
England,,2023-11-19,1955
England,,2023-11-20,1921
England,,2023-11-21,1903
England,,2023-11-22,1878
England,,2023-11-23,1879
England,,2023-11-24,1877
England,,2023-11-25,1876
England,,2023-11-26,1897
England,,2023-11-27,1944
England,,2023-11-28,1981
England,,2023-11-29,2014
England,,2023-11-30,2037
England,,2023-12-01,2061
England,,2023-12-02,2109
England,,2023-12-03,2187
England,,2023-12-04,2292
England,,2023-12-05,2380
England,,2023-12-06,2511
England,,2023-12-07,2569
England,,2023-12-08,2622
Estonia,EST,2020-03-29,522
Estonia,EST,2020-04-26,24
Estonia,EST,2020-05-03,24
Estonia,EST,2020-05-10,5
Estonia,EST,2020-05-17,10
Estonia,EST,2020-05-24,27
Estonia,EST,2020-05-31,9
Estonia,EST,2020-06-07,4
Estonia,EST,2020-06-14,8
Estonia,EST,2020-06-28,2
Estonia,EST,2020-07-05,1
Estonia,EST,2020-07-12,2
Estonia,EST,2020-07-19,0
Estonia,EST,2020-07-26,1
Estonia,EST,2020-08-02,2
Estonia,EST,2020-08-09,5
Estonia,EST,2020-08-16,3
Estonia,EST,2020-08-23,8
Estonia,EST,2020-08-30,9
Estonia,EST,2020-09-06,5
Estonia,EST,2020-09-13,12
Estonia,EST,2020-09-20,27
Estonia,EST,2020-09-27,33
Estonia,EST,2020-10-04,30
Estonia,EST,2020-10-11,15
Estonia,EST,2020-10-18,21
Estonia,EST,2020-10-25,18
Estonia,EST,2020-11-01,32
Estonia,EST,2020-11-08,43
Estonia,EST,2020-11-15,60
Estonia,EST,2020-11-22,127
Estonia,EST,2020-11-29,156
Estonia,EST,2020-12-06,190
Estonia,EST,2020-12-13,186
Estonia,EST,2020-12-20,242
Estonia,EST,2020-12-27,273
Estonia,EST,2021-01-03,282
Estonia,EST,2021-01-10,276
Estonia,EST,2021-01-17,297
Estonia,EST,2021-01-24,294
Estonia,EST,2021-01-31,297
Estonia,EST,2021-02-07,323
Estonia,EST,2021-02-14,363
Estonia,EST,2021-02-21,368
Estonia,EST,2021-02-28,410
Estonia,EST,2021-03-07,544
Estonia,EST,2021-03-14,568
Estonia,EST,2021-03-21,552
Estonia,EST,2021-03-28,568
Estonia,EST,2021-04-11,393
Estonia,EST,2021-04-18,296
Estonia,EST,2021-04-25,265
Estonia,EST,2021-05-02,216
Estonia,EST,2021-05-09,196
Estonia,EST,2021-05-16,142
Estonia,EST,2021-05-23,134
Estonia,EST,2021-05-30,82
Estonia,EST,2021-06-06,47
Estonia,EST,2021-06-13,41
Estonia,EST,2021-06-20,40
Estonia,EST,2021-06-27,24
Estonia,EST,2021-07-04,17
Estonia,EST,2021-07-11,22
Estonia,EST,2021-07-18,16
Estonia,EST,2021-07-25,29
Estonia,EST,2021-08-01,42
Estonia,EST,2021-08-08,48
Estonia,EST,2021-08-15,67
Estonia,EST,2021-08-22,69
Estonia,EST,2021-08-29,112
Estonia,EST,2021-09-05,115
Estonia,EST,2021-09-12,143
Estonia,EST,2021-09-19,133
Estonia,EST,2021-09-26,147
Estonia,EST,2021-10-03,198
Estonia,EST,2021-10-10,241
Estonia,EST,2021-10-17,347
Estonia,EST,2021-10-24,427
Estonia,EST,2021-10-31,458
Estonia,EST,2021-11-14,365
Estonia,EST,2021-11-21,255
Estonia,EST,2021-11-28,204
Estonia,EST,2021-12-05,149
Estonia,EST,2021-12-12,221
Estonia,EST,2021-12-19,172
Estonia,EST,2021-12-26,179
Estonia,EST,2022-01-02,160
Estonia,EST,2022-01-09,196
Estonia,EST,2022-01-16,259
Estonia,EST,2022-01-23,276
Estonia,EST,2022-01-30,318
Estonia,EST,2022-02-06,367
Estonia,EST,2022-02-13,483
Estonia,EST,2022-02-20,606
Estonia,EST,2022-02-27,563
Estonia,EST,2022-03-06,547
Estonia,EST,2022-03-13,494
Estonia,EST,2022-03-20,345
Estonia,EST,2022-03-27,341
Estonia,EST,2022-04-03,239
Estonia,EST,2022-04-10,246
Estonia,EST,2022-04-17,134
Estonia,EST,2022-04-24,140
Estonia,EST,2022-05-01,110
Estonia,EST,2022-05-08,131
Estonia,EST,2022-05-15,98
Estonia,EST,2022-05-22,81
Estonia,EST,2022-05-29,83
Estonia,EST,2022-06-05,76
Estonia,EST,2022-06-12,59
Estonia,EST,2022-06-19,64
Estonia,EST,2022-06-26,80
Estonia,EST,2022-07-03,97
Estonia,EST,2022-07-10,79
Estonia,EST,2022-07-17,97
Estonia,EST,2022-07-24,116
Estonia,EST,2022-07-31,142
Estonia,EST,2022-08-07,121
Estonia,EST,2022-08-14,128
Estonia,EST,2022-08-21,90
Estonia,EST,2022-08-28,95
Estonia,EST,2022-09-04,75
Estonia,EST,2022-09-11,101
Estonia,EST,2022-09-18,149
Estonia,EST,2022-09-25,149
Estonia,EST,2022-10-02,149
Estonia,EST,2022-10-09,200
Estonia,EST,2022-10-16,175
Estonia,EST,2022-10-23,217
Estonia,EST,2022-10-30,173
Estonia,EST,2022-11-06,178
Estonia,EST,2022-11-13,163
Estonia,EST,2022-11-20,163
Estonia,EST,2022-11-27,160
Estonia,EST,2022-12-04,189
Estonia,EST,2022-12-11,231
Estonia,EST,2022-12-18,259
Estonia,EST,2022-12-25,244
Estonia,EST,2023-01-01,234
Estonia,EST,2023-01-08,148
Estonia,EST,2023-01-15,135
Estonia,EST,2023-01-22,108
Estonia,EST,2023-01-29,131
Estonia,EST,2023-02-05,109
Estonia,EST,2023-02-12,113
Estonia,EST,2023-02-19,108
Estonia,EST,2023-02-26,115
Estonia,EST,2023-03-05,119
Estonia,EST,2023-03-12,100
Estonia,EST,2023-03-19,115
Estonia,EST,2023-03-26,131
Estonia,EST,2023-04-02,162
Estonia,EST,2023-04-09,144
Estonia,EST,2023-04-16,112
Estonia,EST,2023-04-23,142
Estonia,EST,2023-04-30,98
Estonia,EST,2023-05-07,53
Estonia,EST,2023-05-14,80
Estonia,EST,2023-05-21,40
Estonia,EST,2023-05-28,38
Estonia,EST,2023-06-04,32
Estonia,EST,2023-06-11,29
Estonia,EST,2023-06-18,14
Estonia,EST,2023-06-25,15
Estonia,EST,2023-07-02,9
Estonia,EST,2023-07-09,6
Estonia,EST,2023-07-16,13
Estonia,EST,2023-07-23,9
Estonia,EST,2023-08-06,10
Estonia,EST,2023-08-13,6
Estonia,EST,2023-08-20,5
Estonia,EST,2023-08-27,6
Estonia,EST,2023-09-03,19
Estonia,EST,2023-09-10,17
Estonia,EST,2023-09-17,28
Estonia,EST,2023-09-24,20
Estonia,EST,2023-10-01,26
Estonia,EST,2023-10-08,21
Estonia,EST,2023-10-15,21
Estonia,EST,2023-10-22,42
Estonia,EST,2023-10-29,86
Estonia,EST,2023-11-05,148
Estonia,EST,2023-11-12,78
Estonia,EST,2023-11-19,112
Estonia,EST,2023-11-26,120
France,FRA,2020-03-25,14396
France,FRA,2020-03-26,15264
France,FRA,2020-03-27,17067
France,FRA,2020-03-28,18880
France,FRA,2020-03-29,20031
France,FRA,2020-03-30,21086
France,FRA,2020-03-31,22614
France,FRA,2020-04-01,23729
France,FRA,2020-04-02,24477
France,FRA,2020-04-03,25045
France,FRA,2020-04-04,24514
France,FRA,2020-04-05,23760
France,FRA,2020-04-06,23406
France,FRA,2020-04-07,22537
France,FRA,2020-04-08,21395
France,FRA,2020-04-09,20540
France,FRA,2020-04-10,20074
France,FRA,2020-04-11,19296
France,FRA,2020-04-12,19053
France,FRA,2020-04-13,17556
France,FRA,2020-04-14,16244
France,FRA,2020-04-15,15520
France,FRA,2020-04-16,14614
France,FRA,2020-04-17,13619
France,FRA,2020-04-18,13140
France,FRA,2020-04-19,12342
France,FRA,2020-04-20,12549
France,FRA,2020-04-21,12469
France,FRA,2020-04-22,11673
France,FRA,2020-04-23,10999
France,FRA,2020-04-24,10179
France,FRA,2020-04-25,9613
France,FRA,2020-04-26,9204
France,FRA,2020-04-27,8704
France,FRA,2020-04-28,8140
France,FRA,2020-04-29,7591
France,FRA,2020-04-30,7229
France,FRA,2020-05-01,6551
France,FRA,2020-05-02,6005
France,FRA,2020-05-03,5869
France,FRA,2020-05-04,5594
France,FRA,2020-05-05,5260
France,FRA,2020-05-06,5023
France,FRA,2020-05-07,4703
France,FRA,2020-05-08,4545
France,FRA,2020-05-09,4357
France,FRA,2020-05-10,4265
France,FRA,2020-05-11,4099
France,FRA,2020-05-12,3782
France,FRA,2020-05-13,3492
France,FRA,2020-05-14,3306
France,FRA,2020-05-15,3234
France,FRA,2020-05-16,3319
France,FRA,2020-05-17,3218
France,FRA,2020-05-18,3070
France,FRA,2020-05-19,2906
France,FRA,2020-05-20,2795
France,FRA,2020-05-21,2524
France,FRA,2020-05-22,2349
France,FRA,2020-05-23,2232
France,FRA,2020-05-24,2201
France,FRA,2020-05-25,2168
France,FRA,2020-05-26,1980
France,FRA,2020-05-27,1819
France,FRA,2020-05-28,1801
France,FRA,2020-05-29,1793
France,FRA,2020-05-30,1787
France,FRA,2020-05-31,1738
France,FRA,2020-06-01,1485
France,FRA,2020-06-02,1396
France,FRA,2020-06-03,1375
France,FRA,2020-06-04,1317
France,FRA,2020-06-05,1275
France,FRA,2020-06-06,1191
France,FRA,2020-06-07,1156
France,FRA,2020-06-08,1212
France,FRA,2020-06-09,1152
France,FRA,2020-06-10,1032
France,FRA,2020-06-11,980
France,FRA,2020-06-12,903
France,FRA,2020-06-13,828
France,FRA,2020-06-14,824
France,FRA,2020-06-15,793
France,FRA,2020-06-16,767
France,FRA,2020-06-17,753
France,FRA,2020-06-18,746
France,FRA,2020-06-19,726
France,FRA,2020-06-20,748
France,FRA,2020-06-21,763
France,FRA,2020-06-22,791
France,FRA,2020-06-23,765
France,FRA,2020-06-24,746
France,FRA,2020-06-25,734
France,FRA,2020-06-26,705
France,FRA,2020-06-27,670
France,FRA,2020-06-28,666
France,FRA,2020-06-29,626
France,FRA,2020-06-30,661
France,FRA,2020-07-01,670
France,FRA,2020-07-02,639
France,FRA,2020-07-03,677
